catalogCode,brand,name,variant,sizeValue,sizeUnit,categorySlug,unit,barcode,ivaRate,priceInputMode,priceTotal,synonyms,tags,imageKey,source
MX-GRO-BARILLA-PASTA-400G-PENNE,Barilla,Pasta,Penne,400,G,grocery,PIECE,,0.16,INCLUDES_IVA,48.00,barilla 400g|barilla 400|pasta penne 400g|pasta penne 400|barilla pasta penne,grocery|pasta,,CURATED_MX_V4_PLUS
MX-GRO-BARILLA-PASTA-500G-PENNE,Barilla,Pasta,Penne,500,G,grocery,PIECE,,0.16,INCLUDES_IVA,57.00,barilla 500g|barilla 500|pasta penne 500g|pasta penne 500|barilla pasta penne,grocery|pasta,,CURATED_MX_V4_PLUS
MX-GRO-BARILLA-PASTA-900G-PENNE,Barilla,Pasta,Penne,900,G,grocery,PIECE,,0.16,INCLUDES_IVA,93.00,barilla 900g|barilla 900|pasta penne 900g|pasta penne 900|barilla pasta penne,grocery|pasta,,CURATED_MX_V4_PLUS
MX-GRO-BARILLA-PASTA-1KG-PENNE,Barilla,Pasta,Penne,1,KG,grocery,KG,,0.16,INCLUDES_IVA,55.00,barilla 1kg|barilla 1|pasta penne 1kg|pasta penne 1|barilla pasta penne,grocery|pasta,,CURATED_MX_V4_PLUS
MX-GRO-BARILLA-PASTA-2KG-PENNE,Barilla,Pasta,Penne,2,KG,grocery,KG,,0.16,INCLUDES_IVA,85.00,barilla 2kg|barilla 2|pasta penne 2kg|pasta penne 2|barilla pasta penne,grocery|pasta,,CURATED_MX_V4_PLUS
MX-GRO-LAMODERNA-PASTA-200G-SPAGHETTI,La Moderna,Pasta,Spaghetti,200,G,grocery,PIECE,,0.16,INCLUDES_IVA,30.00,la moderna 200g|la 200|pasta spaghetti 200g|pasta spaghetti 200|la pasta spaghetti,grocery|pasta,,CURATED_MX_V4_PLUS
MX-GRO-LAMODERNA-PASTA-400G-SPAGHETTI,La Moderna,Pasta,Spaghetti,400,G,grocery,PIECE,,0.16,INCLUDES_IVA,48.00,la moderna 400g|la 400|pasta spaghetti 400g|pasta spaghetti 400|la pasta spaghetti,grocery|pasta,,CURATED_MX_V4_PLUS
MX-GRO-LAMODERNA-PASTA-500G-SPAGHETTI,La Moderna,Pasta,Spaghetti,500,G,grocery,PIECE,,0.16,INCLUDES_IVA,57.00,la moderna 500g|la 500|pasta spaghetti 500g|pasta spaghetti 500|la pasta spaghetti,grocery|pasta,,CURATED_MX_V4_PLUS
MX-GRO-LAMODERNA-PASTA-900G-SPAGHETTI,La Moderna,Pasta,Spaghetti,900,G,grocery,PIECE,,0.16,INCLUDES_IVA,93.00,la moderna 900g|la 900|pasta spaghetti 900g|pasta spaghetti 900|la pasta spaghetti,grocery|pasta,,CURATED_MX_V4_PLUS
MX-GRO-LAMODERNA-PASTA-1KG-SPAGHETTI,La Moderna,Pasta,Spaghetti,1,KG,grocery,KG,,0.16,INCLUDES_IVA,55.00,la moderna 1kg|la 1|pasta spaghetti 1kg|pasta spaghetti 1|la pasta spaghetti,grocery|pasta,,CURATED_MX_V4_PLUS
MX-GRO-LAMODERNA-PASTA-2KG-SPAGHETTI,La Moderna,Pasta,Spaghetti,2,KG,grocery,KG,,0.16,INCLUDES_IVA,85.00,la moderna 2kg|la 2|pasta spaghetti 2kg|pasta spaghetti 2|la pasta spaghetti,grocery|pasta,,CURATED_MX_V4_PLUS
MX-GRO-LAMODERNA-PASTA-200G-CODITOS,La Moderna,Pasta,Coditos,200,G,grocery,PIECE,,0.16,INCLUDES_IVA,30.00,la moderna 200g|la 200|pasta coditos 200g|pasta coditos 200|la pasta coditos,grocery|pasta,,CURATED_MX_V4_PLUS
MX-GRO-LAMODERNA-PASTA-400G-CODITOS,La Moderna,Pasta,Coditos,400,G,grocery,PIECE,,0.16,INCLUDES_IVA,48.00,la moderna 400g|la 400|pasta coditos 400g|pasta coditos 400|la pasta coditos,grocery|pasta,,CURATED_MX_V4_PLUS
MX-GRO-LAMODERNA-PASTA-500G-CODITOS,La Moderna,Pasta,Coditos,500,G,grocery,PIECE,,0.16,INCLUDES_IVA,57.00,la moderna 500g|la 500|pasta coditos 500g|pasta coditos 500|la pasta coditos,grocery|pasta,,CURATED_MX_V4_PLUS
MX-GRO-LAMODERNA-PASTA-900G-CODITOS,La Moderna,Pasta,Coditos,900,G,grocery,PIECE,,0.16,INCLUDES_IVA,93.00,la moderna 900g|la 900|pasta coditos 900g|pasta coditos 900|la pasta coditos,grocery|pasta,,CURATED_MX_V4_PLUS
MX-GRO-LAMODERNA-PASTA-1KG-CODITOS,La Moderna,Pasta,Coditos,1,KG,grocery,KG,,0.16,INCLUDES_IVA,55.00,la moderna 1kg|la 1|pasta coditos 1kg|pasta coditos 1|la pasta coditos,grocery|pasta,,CURATED_MX_V4_PLUS
MX-GRO-LAMODERNA-PASTA-2KG-CODITOS,La Moderna,Pasta,Coditos,2,KG,grocery,KG,,0.16,INCLUDES_IVA,85.00,la moderna 2kg|la 2|pasta coditos 2kg|pasta coditos 2|la pasta coditos,grocery|pasta,,CURATED_MX_V4_PLUS
MX-GRO-LAMODERNA-PASTA-200G-FIDEO,La Moderna,Pasta,Fideo,200,G,grocery,PIECE,,0.16,INCLUDES_IVA,30.00,la moderna 200g|la 200|pasta fideo 200g|pasta fideo 200|la pasta fideo,grocery|pasta,,CURATED_MX_V4_PLUS
MX-GRO-LAMODERNA-PASTA-400G-FIDEO,La Moderna,Pasta,Fideo,400,G,grocery,PIECE,,0.16,INCLUDES_IVA,48.00,la moderna 400g|la 400|pasta fideo 400g|pasta fideo 400|la pasta fideo,grocery|pasta,,CURATED_MX_V4_PLUS
MX-GRO-LAMODERNA-PASTA-500G-FIDEO,La Moderna,Pasta,Fideo,500,G,grocery,PIECE,,0.16,INCLUDES_IVA,57.00,la moderna 500g|la 500|pasta fideo 500g|pasta fideo 500|la pasta fideo,grocery|pasta,,CURATED_MX_V4_PLUS
MX-GRO-LAMODERNA-PASTA-900G-FIDEO,La Moderna,Pasta,Fideo,900,G,grocery,PIECE,,0.16,INCLUDES_IVA,93.00,la moderna 900g|la 900|pasta fideo 900g|pasta fideo 900|la pasta fideo,grocery|pasta,,CURATED_MX_V4_PLUS
MX-GRO-LAMODERNA-PASTA-1KG-FIDEO,La Moderna,Pasta,Fideo,1,KG,grocery,KG,,0.16,INCLUDES_IVA,55.00,la moderna 1kg|la 1|pasta fideo 1kg|pasta fideo 1|la pasta fideo,grocery|pasta,,CURATED_MX_V4_PLUS
MX-GRO-LAMODERNA-PASTA-2KG-FIDEO,La Moderna,Pasta,Fideo,2,KG,grocery,KG,,0.16,INCLUDES_IVA,85.00,la moderna 2kg|la 2|pasta fideo 2kg|pasta fideo 2|la pasta fideo,grocery|pasta,,CURATED_MX_V4_PLUS
MX-GRO-KELLOGGS-CEREAL-200G-ZUCARITAS,Kellogg's,Cereal,Zucaritas,200,G,grocery,PIECE,,0.16,INCLUDES_IVA,30.00,kellogg's 200g|kellogg's 200|cereal zucaritas 200g|cereal zucaritas 200|kellogg's cereal zucaritas,grocery|cereal,,CURATED_MX_V4_PLUS
MX-GRO-KELLOGGS-CEREAL-400G-ZUCARITAS,Kellogg's,Cereal,Zucaritas,400,G,grocery,PIECE,,0.16,INCLUDES_IVA,48.00,kellogg's 400g|kellogg's 400|cereal zucaritas 400g|cereal zucaritas 400|kellogg's cereal zucaritas,grocery|cereal,,CURATED_MX_V4_PLUS
MX-GRO-KELLOGGS-CEREAL-500G-ZUCARITAS,Kellogg's,Cereal,Zucaritas,500,G,grocery,PIECE,,0.16,INCLUDES_IVA,57.00,kellogg's 500g|kellogg's 500|cereal zucaritas 500g|cereal zucaritas 500|kellogg's cereal zucaritas,grocery|cereal,,CURATED_MX_V4_PLUS
MX-GRO-KELLOGGS-CEREAL-900G-ZUCARITAS,Kellogg's,Cereal,Zucaritas,900,G,grocery,PIECE,,0.16,INCLUDES_IVA,93.00,kellogg's 900g|kellogg's 900|cereal zucaritas 900g|cereal zucaritas 900|kellogg's cereal zucaritas,grocery|cereal,,CURATED_MX_V4_PLUS
MX-GRO-KELLOGGS-CEREAL-1KG-ZUCARITAS,Kellogg's,Cereal,Zucaritas,1,KG,grocery,KG,,0.16,INCLUDES_IVA,55.00,kellogg's 1kg|kellogg's 1|cereal zucaritas 1kg|cereal zucaritas 1|kellogg's cereal zucaritas,grocery|cereal,,CURATED_MX_V4_PLUS
MX-GRO-KELLOGGS-CEREAL-2KG-ZUCARITAS,Kellogg's,Cereal,Zucaritas,2,KG,grocery,KG,,0.16,INCLUDES_IVA,85.00,kellogg's 2kg|kellogg's 2|cereal zucaritas 2kg|cereal zucaritas 2|kellogg's cereal zucaritas,grocery|cereal,,CURATED_MX_V4_PLUS
MX-GRO-KELLOGGS-CEREAL-200G-CHOCOKRISPIS,Kellogg's,Cereal,Choco Krispis,200,G,grocery,PIECE,,0.16,INCLUDES_IVA,30.00,kellogg's 200g|kellogg's 200|cereal choco krispis 200g|cereal choco krispis 200|kellogg's cereal choco krispis,grocery|cereal,,CURATED_MX_V4_PLUS
MX-GRO-KELLOGGS-CEREAL-400G-CHOCOKRISPIS,Kellogg's,Cereal,Choco Krispis,400,G,grocery,PIECE,,0.16,INCLUDES_IVA,48.00,kellogg's 400g|kellogg's 400|cereal choco krispis 400g|cereal choco krispis 400|kellogg's cereal choco krispis,grocery|cereal,,CURATED_MX_V4_PLUS
MX-GRO-KELLOGGS-CEREAL-500G-CHOCOKRISPIS,Kellogg's,Cereal,Choco Krispis,500,G,grocery,PIECE,,0.16,INCLUDES_IVA,57.00,kellogg's 500g|kellogg's 500|cereal choco krispis 500g|cereal choco krispis 500|kellogg's cereal choco krispis,grocery|cereal,,CURATED_MX_V4_PLUS
MX-GRO-KELLOGGS-CEREAL-900G-CHOCOKRISPIS,Kellogg's,Cereal,Choco Krispis,900,G,grocery,PIECE,,0.16,INCLUDES_IVA,93.00,kellogg's 900g|kellogg's 900|cereal choco krispis 900g|cereal choco krispis 900|kellogg's cereal choco krispis,grocery|cereal,,CURATED_MX_V4_PLUS
MX-GRO-KELLOGGS-CEREAL-1KG-CHOCOKRISPIS,Kellogg's,Cereal,Choco Krispis,1,KG,grocery,KG,,0.16,INCLUDES_IVA,55.00,kellogg's 1kg|kellogg's 1|cereal choco krispis 1kg|cereal choco krispis 1|kellogg's cereal choco krispis,grocery|cereal,,CURATED_MX_V4_PLUS
MX-GRO-KELLOGGS-CEREAL-2KG-CHOCOKRISPIS,Kellogg's,Cereal,Choco Krispis,2,KG,grocery,KG,,0.16,INCLUDES_IVA,85.00,kellogg's 2kg|kellogg's 2|cereal choco krispis 2kg|cereal choco krispis 2|kellogg's cereal choco krispis,grocery|cereal,,CURATED_MX_V4_PLUS
MX-GRO-KELLOGGS-CEREAL-200G-CORNFLAKES,Kellogg's,Cereal,Corn Flakes,200,G,grocery,PIECE,,0.16,INCLUDES_IVA,30.00,kellogg's 200g|kellogg's 200|cereal corn flakes 200g|cereal corn flakes 200|kellogg's cereal corn flakes,grocery|cereal,,CURATED_MX_V4_PLUS
MX-GRO-KELLOGGS-CEREAL-400G-CORNFLAKES,Kellogg's,Cereal,Corn Flakes,400,G,grocery,PIECE,,0.16,INCLUDES_IVA,48.00,kellogg's 400g|kellogg's 400|cereal corn flakes 400g|cereal corn flakes 400|kellogg's cereal corn flakes,grocery|cereal,,CURATED_MX_V4_PLUS
MX-GRO-KELLOGGS-CEREAL-500G-CORNFLAKES,Kellogg's,Cereal,Corn Flakes,500,G,grocery,PIECE,,0.16,INCLUDES_IVA,57.00,kellogg's 500g|kellogg's 500|cereal corn flakes 500g|cereal corn flakes 500|kellogg's cereal corn flakes,grocery|cereal,,CURATED_MX_V4_PLUS
MX-GRO-KELLOGGS-CEREAL-900G-CORNFLAKES,Kellogg's,Cereal,Corn Flakes,900,G,grocery,PIECE,,0.16,INCLUDES_IVA,93.00,kellogg's 900g|kellogg's 900|cereal corn flakes 900g|cereal corn flakes 900|kellogg's cereal corn flakes,grocery|cereal,,CURATED_MX_V4_PLUS
MX-GRO-KELLOGGS-CEREAL-1KG-CORNFLAKES,Kellogg's,Cereal,Corn Flakes,1,KG,grocery,KG,,0.16,INCLUDES_IVA,55.00,kellogg's 1kg|kellogg's 1|cereal corn flakes 1kg|cereal corn flakes 1|kellogg's cereal corn flakes,grocery|cereal,,CURATED_MX_V4_PLUS
MX-GRO-KELLOGGS-CEREAL-2KG-CORNFLAKES,Kellogg's,Cereal,Corn Flakes,2,KG,grocery,KG,,0.16,INCLUDES_IVA,85.00,kellogg's 2kg|kellogg's 2|cereal corn flakes 2kg|cereal corn flakes 2|kellogg's cereal corn flakes,grocery|cereal,,CURATED_MX_V4_PLUS
MX-GRO-NESTL-CEREAL-200G-CHOCAPIC,Nestlé,Cereal,Chocapic,200,G,grocery,PIECE,,0.16,INCLUDES_IVA,30.00,nestlé 200g|nestlé 200|cereal chocapic 200g|cereal chocapic 200|nestlé cereal chocapic,grocery|cereal,,CURATED_MX_V4_PLUS
MX-GRO-NESTL-CEREAL-400G-CHOCAPIC,Nestlé,Cereal,Chocapic,400,G,grocery,PIECE,,0.16,INCLUDES_IVA,48.00,nestlé 400g|nestlé 400|cereal chocapic 400g|cereal chocapic 400|nestlé cereal chocapic,grocery|cereal,,CURATED_MX_V4_PLUS
MX-GRO-NESTL-CEREAL-500G-CHOCAPIC,Nestlé,Cereal,Chocapic,500,G,grocery,PIECE,,0.16,INCLUDES_IVA,57.00,nestlé 500g|nestlé 500|cereal chocapic 500g|cereal chocapic 500|nestlé cereal chocapic,grocery|cereal,,CURATED_MX_V4_PLUS
MX-GRO-NESTL-CEREAL-900G-CHOCAPIC,Nestlé,Cereal,Chocapic,900,G,grocery,PIECE,,0.16,INCLUDES_IVA,93.00,nestlé 900g|nestlé 900|cereal chocapic 900g|cereal chocapic 900|nestlé cereal chocapic,grocery|cereal,,CURATED_MX_V4_PLUS
MX-GRO-NESTL-CEREAL-1KG-CHOCAPIC,Nestlé,Cereal,Chocapic,1,KG,grocery,KG,,0.16,INCLUDES_IVA,55.00,nestlé 1kg|nestlé 1|cereal chocapic 1kg|cereal chocapic 1|nestlé cereal chocapic,grocery|cereal,,CURATED_MX_V4_PLUS
MX-GRO-NESTL-CEREAL-2KG-CHOCAPIC,Nestlé,Cereal,Chocapic,2,KG,grocery,KG,,0.16,INCLUDES_IVA,85.00,nestlé 2kg|nestlé 2|cereal chocapic 2kg|cereal chocapic 2|nestlé cereal chocapic,grocery|cereal,,CURATED_MX_V4_PLUS
MX-GRO-NESTL-CEREAL-200G-FITNESS,Nestlé,Cereal,Fitness,200,G,grocery,PIECE,,0.16,INCLUDES_IVA,30.00,nestlé 200g|nestlé 200|cereal fitness 200g|cereal fitness 200|nestlé cereal fitness,grocery|cereal,,CURATED_MX_V4_PLUS
MX-GRO-NESTL-CEREAL-400G-FITNESS,Nestlé,Cereal,Fitness,400,G,grocery,PIECE,,0.16,INCLUDES_IVA,48.00,nestlé 400g|nestlé 400|cereal fitness 400g|cereal fitness 400|nestlé cereal fitness,grocery|cereal,,CURATED_MX_V4_PLUS
MX-GRO-NESTL-CEREAL-500G-FITNESS,Nestlé,Cereal,Fitness,500,G,grocery,PIECE,,0.16,INCLUDES_IVA,57.00,nestlé 500g|nestlé 500|cereal fitness 500g|cereal fitness 500|nestlé cereal fitness,grocery|cereal,,CURATED_MX_V4_PLUS
MX-GRO-NESTL-CEREAL-900G-FITNESS,Nestlé,Cereal,Fitness,900,G,grocery,PIECE,,0.16,INCLUDES_IVA,93.00,nestlé 900g|nestlé 900|cereal fitness 900g|cereal fitness 900|nestlé cereal fitness,grocery|cereal,,CURATED_MX_V4_PLUS
MX-GRO-NESTL-CEREAL-1KG-FITNESS,Nestlé,Cereal,Fitness,1,KG,grocery,KG,,0.16,INCLUDES_IVA,55.00,nestlé 1kg|nestlé 1|cereal fitness 1kg|cereal fitness 1|nestlé cereal fitness,grocery|cereal,,CURATED_MX_V4_PLUS
MX-GRO-NESTL-CEREAL-2KG-FITNESS,Nestlé,Cereal,Fitness,2,KG,grocery,KG,,0.16,INCLUDES_IVA,85.00,nestlé 2kg|nestlé 2|cereal fitness 2kg|cereal fitness 2|nestlé cereal fitness,grocery|cereal,,CURATED_MX_V4_PLUS
MX-GRO-NESCAF-CAFSOLUBLE-200G-CLASSIC,Nescafé,Café soluble,Classic,200,G,grocery,PIECE,,0.16,INCLUDES_IVA,30.00,nescafé 200g|nescafé 200|café soluble classic 200g|café soluble classic 200|nescafé café soluble classic,grocery|caf,,CURATED_MX_V4_PLUS
MX-GRO-NESCAF-CAFSOLUBLE-400G-CLASSIC,Nescafé,Café soluble,Classic,400,G,grocery,PIECE,,0.16,INCLUDES_IVA,48.00,nescafé 400g|nescafé 400|café soluble classic 400g|café soluble classic 400|nescafé café soluble classic,grocery|caf,,CURATED_MX_V4_PLUS
MX-GRO-NESCAF-CAFSOLUBLE-500G-CLASSIC,Nescafé,Café soluble,Classic,500,G,grocery,PIECE,,0.16,INCLUDES_IVA,57.00,nescafé 500g|nescafé 500|café soluble classic 500g|café soluble classic 500|nescafé café soluble classic,grocery|caf,,CURATED_MX_V4_PLUS
MX-GRO-NESCAF-CAFSOLUBLE-900G-CLASSIC,Nescafé,Café soluble,Classic,900,G,grocery,PIECE,,0.16,INCLUDES_IVA,93.00,nescafé 900g|nescafé 900|café soluble classic 900g|café soluble classic 900|nescafé café soluble classic,grocery|caf,,CURATED_MX_V4_PLUS
MX-GRO-NESCAF-CAFSOLUBLE-1KG-CLASSIC,Nescafé,Café soluble,Classic,1,KG,grocery,KG,,0.16,INCLUDES_IVA,55.00,nescafé 1kg|nescafé 1|café soluble classic 1kg|café soluble classic 1|nescafé café soluble classic,grocery|caf,,CURATED_MX_V4_PLUS
MX-GRO-NESCAF-CAFSOLUBLE-2KG-CLASSIC,Nescafé,Café soluble,Classic,2,KG,grocery,KG,,0.16,INCLUDES_IVA,85.00,nescafé 2kg|nescafé 2|café soluble classic 2kg|café soluble classic 2|nescafé café soluble classic,grocery|caf,,CURATED_MX_V4_PLUS
MX-GRO-NESCAF-CAFSOLUBLE-200G-DECAF,Nescafé,Café soluble,Decaf,200,G,grocery,PIECE,,0.16,INCLUDES_IVA,30.00,nescafé 200g|nescafé 200|café soluble decaf 200g|café soluble decaf 200|nescafé café soluble decaf,grocery|caf,,CURATED_MX_V4_PLUS
MX-GRO-NESCAF-CAFSOLUBLE-400G-DECAF,Nescafé,Café soluble,Decaf,400,G,grocery,PIECE,,0.16,INCLUDES_IVA,48.00,nescafé 400g|nescafé 400|café soluble decaf 400g|café soluble decaf 400|nescafé café soluble decaf,grocery|caf,,CURATED_MX_V4_PLUS
MX-GRO-NESCAF-CAFSOLUBLE-500G-DECAF,Nescafé,Café soluble,Decaf,500,G,grocery,PIECE,,0.16,INCLUDES_IVA,57.00,nescafé 500g|nescafé 500|café soluble decaf 500g|café soluble decaf 500|nescafé café soluble decaf,grocery|caf,,CURATED_MX_V4_PLUS
MX-GRO-NESCAF-CAFSOLUBLE-900G-DECAF,Nescafé,Café soluble,Decaf,900,G,grocery,PIECE,,0.16,INCLUDES_IVA,93.00,nescafé 900g|nescafé 900|café soluble decaf 900g|café soluble decaf 900|nescafé café soluble decaf,grocery|caf,,CURATED_MX_V4_PLUS
MX-GRO-NESCAF-CAFSOLUBLE-1KG-DECAF,Nescafé,Café soluble,Decaf,1,KG,grocery,KG,,0.16,INCLUDES_IVA,55.00,nescafé 1kg|nescafé 1|café soluble decaf 1kg|café soluble decaf 1|nescafé café soluble decaf,grocery|caf,,CURATED_MX_V4_PLUS
MX-GRO-NESCAF-CAFSOLUBLE-2KG-DECAF,Nescafé,Café soluble,Decaf,2,KG,grocery,KG,,0.16,INCLUDES_IVA,85.00,nescafé 2kg|nescafé 2|café soluble decaf 2kg|café soluble decaf 2|nescafé café soluble decaf,grocery|caf,,CURATED_MX_V4_PLUS
MX-GRO-KNORR-CALDO-200G-POLLO,Knorr,Caldo,Pollo,200,G,grocery,PIECE,,0.16,INCLUDES_IVA,30.00,knorr 200g|knorr 200|caldo pollo 200g|caldo pollo 200|knorr caldo pollo,grocery|caldo,,CURATED_MX_V4_PLUS
MX-GRO-KNORR-CALDO-400G-POLLO,Knorr,Caldo,Pollo,400,G,grocery,PIECE,,0.16,INCLUDES_IVA,48.00,knorr 400g|knorr 400|caldo pollo 400g|caldo pollo 400|knorr caldo pollo,grocery|caldo,,CURATED_MX_V4_PLUS
MX-GRO-KNORR-CALDO-500G-POLLO,Knorr,Caldo,Pollo,500,G,grocery,PIECE,,0.16,INCLUDES_IVA,57.00,knorr 500g|knorr 500|caldo pollo 500g|caldo pollo 500|knorr caldo pollo,grocery|caldo,,CURATED_MX_V4_PLUS
MX-GRO-KNORR-CALDO-900G-POLLO,Knorr,Caldo,Pollo,900,G,grocery,PIECE,,0.16,INCLUDES_IVA,93.00,knorr 900g|knorr 900|caldo pollo 900g|caldo pollo 900|knorr caldo pollo,grocery|caldo,,CURATED_MX_V4_PLUS
MX-GRO-KNORR-CALDO-1KG-POLLO,Knorr,Caldo,Pollo,1,KG,grocery,KG,,0.16,INCLUDES_IVA,55.00,knorr 1kg|knorr 1|caldo pollo 1kg|caldo pollo 1|knorr caldo pollo,grocery|caldo,,CURATED_MX_V4_PLUS
MX-GRO-KNORR-CALDO-2KG-POLLO,Knorr,Caldo,Pollo,2,KG,grocery,KG,,0.16,INCLUDES_IVA,85.00,knorr 2kg|knorr 2|caldo pollo 2kg|caldo pollo 2|knorr caldo pollo,grocery|caldo,,CURATED_MX_V4_PLUS
MX-GRO-KNORR-CALDO-200G-RES,Knorr,Caldo,Res,200,G,grocery,PIECE,,0.16,INCLUDES_IVA,30.00,knorr 200g|knorr 200|caldo res 200g|caldo res 200|knorr caldo res,grocery|caldo,,CURATED_MX_V4_PLUS
MX-GRO-KNORR-CALDO-400G-RES,Knorr,Caldo,Res,400,G,grocery,PIECE,,0.16,INCLUDES_IVA,48.00,knorr 400g|knorr 400|caldo res 400g|caldo res 400|knorr caldo res,grocery|caldo,,CURATED_MX_V4_PLUS
MX-GRO-KNORR-CALDO-500G-RES,Knorr,Caldo,Res,500,G,grocery,PIECE,,0.16,INCLUDES_IVA,57.00,knorr 500g|knorr 500|caldo res 500g|caldo res 500|knorr caldo res,grocery|caldo,,CURATED_MX_V4_PLUS
MX-GRO-KNORR-CALDO-900G-RES,Knorr,Caldo,Res,900,G,grocery,PIECE,,0.16,INCLUDES_IVA,93.00,knorr 900g|knorr 900|caldo res 900g|caldo res 900|knorr caldo res,grocery|caldo,,CURATED_MX_V4_PLUS
MX-GRO-KNORR-CALDO-1KG-RES,Knorr,Caldo,Res,1,KG,grocery,KG,,0.16,INCLUDES_IVA,55.00,knorr 1kg|knorr 1|caldo res 1kg|caldo res 1|knorr caldo res,grocery|caldo,,CURATED_MX_V4_PLUS
MX-GRO-KNORR-CALDO-2KG-RES,Knorr,Caldo,Res,2,KG,grocery,KG,,0.16,INCLUDES_IVA,85.00,knorr 2kg|knorr 2|caldo res 2kg|caldo res 2|knorr caldo res,grocery|caldo,,CURATED_MX_V4_PLUS
MX-GRO-MAGGI-SAZONADORLQUIDO-200G,Maggi,Sazonador líquido,,200,G,grocery,PIECE,,0.16,INCLUDES_IVA,30.00,maggi 200g|maggi 200|sazonador líquido 200g|sazonador líquido 200|maggi sazonador líquido,grocery|sazonador,,CURATED_MX_V4_PLUS
MX-GRO-MAGGI-SAZONADORLQUIDO-400G,Maggi,Sazonador líquido,,400,G,grocery,PIECE,,0.16,INCLUDES_IVA,48.00,maggi 400g|maggi 400|sazonador líquido 400g|sazonador líquido 400|maggi sazonador líquido,grocery|sazonador,,CURATED_MX_V4_PLUS
MX-GRO-MAGGI-SAZONADORLQUIDO-500G,Maggi,Sazonador líquido,,500,G,grocery,PIECE,,0.16,INCLUDES_IVA,57.00,maggi 500g|maggi 500|sazonador líquido 500g|sazonador líquido 500|maggi sazonador líquido,grocery|sazonador,,CURATED_MX_V4_PLUS
MX-GRO-MAGGI-SAZONADORLQUIDO-900G,Maggi,Sazonador líquido,,900,G,grocery,PIECE,,0.16,INCLUDES_IVA,93.00,maggi 900g|maggi 900|sazonador líquido 900g|sazonador líquido 900|maggi sazonador líquido,grocery|sazonador,,CURATED_MX_V4_PLUS
MX-GRO-MAGGI-SAZONADORLQUIDO-1KG,Maggi,Sazonador líquido,,1,KG,grocery,KG,,0.16,INCLUDES_IVA,55.00,maggi 1kg|maggi 1|sazonador líquido 1kg|sazonador líquido 1|maggi sazonador líquido,grocery|sazonador,,CURATED_MX_V4_PLUS
MX-GRO-MAGGI-SAZONADORLQUIDO-2KG,Maggi,Sazonador líquido,,2,KG,grocery,KG,,0.16,INCLUDES_IVA,85.00,maggi 2kg|maggi 2|sazonador líquido 2kg|sazonador líquido 2|maggi sazonador líquido,grocery|sazonador,,CURATED_MX_V4_PLUS
MX-GRO-MAGGI-JUGO-200G,Maggi,Jugo,,200,G,grocery,PIECE,,0.16,INCLUDES_IVA,30.00,maggi 200g|maggi 200|jugo 200g|jugo 200|maggi jugo,grocery|jugo,,CURATED_MX_V4_PLUS
MX-GRO-MAGGI-JUGO-400G,Maggi,Jugo,,400,G,grocery,PIECE,,0.16,INCLUDES_IVA,48.00,maggi 400g|maggi 400|jugo 400g|jugo 400|maggi jugo,grocery|jugo,,CURATED_MX_V4_PLUS
MX-GRO-MAGGI-JUGO-500G,Maggi,Jugo,,500,G,grocery,PIECE,,0.16,INCLUDES_IVA,57.00,maggi 500g|maggi 500|jugo 500g|jugo 500|maggi jugo,grocery|jugo,,CURATED_MX_V4_PLUS
MX-GRO-MAGGI-JUGO-900G,Maggi,Jugo,,900,G,grocery,PIECE,,0.16,INCLUDES_IVA,93.00,maggi 900g|maggi 900|jugo 900g|jugo 900|maggi jugo,grocery|jugo,,CURATED_MX_V4_PLUS
MX-GRO-MAGGI-JUGO-1KG,Maggi,Jugo,,1,KG,grocery,KG,,0.16,INCLUDES_IVA,55.00,maggi 1kg|maggi 1|jugo 1kg|jugo 1|maggi jugo,grocery|jugo,,CURATED_MX_V4_PLUS
MX-GRO-MAGGI-JUGO-2KG,Maggi,Jugo,,2,KG,grocery,KG,,0.16,INCLUDES_IVA,85.00,maggi 2kg|maggi 2|jugo 2kg|jugo 2|maggi jugo,grocery|jugo,,CURATED_MX_V4_PLUS
MX-GRO-GREATVALUE-AVENA-200G,Great Value,Avena,,200,G,grocery,PIECE,,0.16,INCLUDES_IVA,30.00,great value 200g|great 200|avena 200g|avena 200|great avena,grocery|avena,,CURATED_MX_V4_PLUS
MX-GRO-GREATVALUE-AVENA-400G,Great Value,Avena,,400,G,grocery,PIECE,,0.16,INCLUDES_IVA,48.00,great value 400g|great 400|avena 400g|avena 400|great avena,grocery|avena,,CURATED_MX_V4_PLUS
MX-GRO-GREATVALUE-AVENA-500G,Great Value,Avena,,500,G,grocery,PIECE,,0.16,INCLUDES_IVA,57.00,great value 500g|great 500|avena 500g|avena 500|great avena,grocery|avena,,CURATED_MX_V4_PLUS
MX-GRO-GREATVALUE-AVENA-900G,Great Value,Avena,,900,G,grocery,PIECE,,0.16,INCLUDES_IVA,93.00,great value 900g|great 900|avena 900g|avena 900|great avena,grocery|avena,,CURATED_MX_V4_PLUS
MX-GRO-GREATVALUE-AVENA-1KG,Great Value,Avena,,1,KG,grocery,KG,,0.16,INCLUDES_IVA,55.00,great value 1kg|great 1|avena 1kg|avena 1|great avena,grocery|avena,,CURATED_MX_V4_PLUS
MX-GRO-GREATVALUE-AVENA-2KG,Great Value,Avena,,2,KG,grocery,KG,,0.16,INCLUDES_IVA,85.00,great value 2kg|great 2|avena 2kg|avena 2|great avena,grocery|avena,,CURATED_MX_V4_PLUS
